id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
3003327,huairou_aq,2018-05-17 16:00:00,12.0,27.0,3.0,0.3,58.0,2.0
3003328,miyun_aq,2018-05-17 16:00:00,14.0,23.0,21.0,0.4,52.0,2.0
3003329,yanqin_aq,2018-05-17 16:00:00,23.0,34.0,27.0,0.4,37.0,2.0
3003330,dingling_aq,2018-05-17 16:00:00,7.0,31.0,17.0,0.3,43.0,4.0
3003331,badaling_aq,2018-05-17 16:00:00,24.0,47.0,59.0,0.3,20.0,2.0
3003332,miyunshuiku_aq,2018-05-17 16:00:00,13.0,18.0,10.0,0.3,67.0,2.0
3003333,donggaocun_aq,2018-05-17 16:00:00,12.0,20.0,11.0,0.3,62.0,2.0
3003334,yongledian_aq,2018-05-17 16:00:00,26.0,60.0,77.0,0.7,2.0,2.0
3003335,yufa_aq,2018-05-17 16:00:00,32.0,75.0,31.0,0.5,20.0,2.0
3003336,liulihe_aq,2018-05-17 16:00:00,43.0,56.0,44.0,0.6,20.0,2.0
3003337,qianmen_aq,2018-05-17 16:00:00,26.0,45.0,68.0,0.5,45.0,2.0
3003338,yongdingmennei_aq,2018-05-17 16:00:00,3.0,56.0,77.0,0.7,5.0,3.0
3003339,xizhimenbei_aq,2018-05-17 16:00:00,37.0,61.0,72.0,0.5,23.0,2.0
3003340,nansanhuan_aq,2018-05-17 16:00:00,19.0,69.0,96.0,0.7,6.0,2.0
3003341,dongsihuan_aq,2018-05-17 16:00:00,15.0,61.0,100.0,0.7,2.0,4.0
3003342,dongsi_aq,2018-05-17 17:00:00,32.0,61.0,52.0,0.7,39.0,2.0
3003343,tiantan_aq,2018-05-17 17:00:00,28.0,41.0,42.0,0.6,14.0,2.0
3003344,guanyuan_aq,2018-05-17 17:00:00,28.0,43.0,49.0,0.6,33.0,2.0
3003345,wanshouxigong_aq,2018-05-17 17:00:00,29.0,,58.0,0.8,19.0,2.0
3003346,aotizhongxin_aq,2018-05-17 17:00:00,28.0,55.0,67.0,0.5,11.0,3.0
3003347,nongzhanguan_aq,2018-05-17 17:00:00,25.0,58.0,86.0,0.7,5.0,2.0
3003348,wanliu_aq,2018-05-17 17:00:00,16.0,35.0,38.0,1.0,38.0,2.0
3003349,beibuxinqu_aq,2018-05-17 17:00:00,,,,,,
3003350,zhiwuyuan_aq,2018-05-17 17:00:00,,,,,,
3003351,fengtaihuayuan_aq,2018-05-17 17:00:00,36.0,67.0,83.0,0.7,6.0,2.0
3003352,yungang_aq,2018-05-17 17:00:00,9.0,36.0,35.0,0.6,32.0,2.0
3003353,gucheng_aq,2018-05-17 17:00:00,27.0,38.0,45.0,0.6,24.0,2.0
3003354,fangshan_aq,2018-05-17 17:00:00,27.0,87.0,64.0,0.6,12.0,2.0
3003355,daxing_aq,2018-05-17 17:00:00,31.0,104.0,90.0,0.9,2.0,2.0
3003356,yizhuang_aq,2018-05-17 17:00:00,31.0,61.0,96.0,0.8,4.0,2.0
3003357,tongzhou_aq,2018-05-17 17:00:00,25.0,64.0,52.0,0.5,33.0,2.0
3003358,shunyi_aq,2018-05-17 17:00:00,25.0,43.0,49.0,0.7,18.0,3.0
3003359,pingchang_aq,2018-05-17 17:00:00,22.0,33.0,19.0,0.4,48.0,4.0
3003360,mentougou_aq,2018-05-17 17:00:00,26.0,28.0,19.0,0.6,52.0,2.0
3003361,pinggu_aq,2018-05-17 17:00:00,21.0,33.0,34.0,0.5,22.0,2.0
3003362,huairou_aq,2018-05-17 17:00:00,15.0,28.0,3.0,0.3,47.0,2.0
3003363,miyun_aq,2018-05-17 17:00:00,14.0,,17.0,0.5,60.0,2.0
3003364,yanqin_aq,2018-05-17 17:00:00,24.0,40.0,35.0,0.5,21.0,2.0
3003365,dingling_aq,2018-05-17 17:00:00,14.0,29.0,14.0,0.3,39.0,4.0
3003366,badaling_aq,2018-05-17 17:00:00,26.0,42.0,62.0,0.3,11.0,2.0
3003367,miyunshuiku_aq,2018-05-17 17:00:00,12.0,22.0,10.0,0.3,65.0,2.0
3003368,donggaocun_aq,2018-05-17 17:00:00,19.0,29.0,12.0,0.3,49.0,2.0
3003369,yongledian_aq,2018-05-17 17:00:00,27.0,65.0,74.0,0.7,2.0,2.0
3003370,yufa_aq,2018-05-17 17:00:00,38.0,60.0,27.0,0.5,19.0,2.0
3003371,liulihe_aq,2018-05-17 17:00:00,27.0,52.0,33.0,0.6,32.0,2.0
3003372,qianmen_aq,2018-05-17 17:00:00,21.0,62.0,89.0,0.6,21.0,2.0
3003373,yongdingmennei_aq,2018-05-17 17:00:00,3.0,47.0,72.0,0.6,8.0,3.0
3003374,xizhimenbei_aq,2018-05-17 17:00:00,42.0,62.0,74.0,0.5,16.0,2.0
3003375,nansanhuan_aq,2018-05-17 17:00:00,20.0,78.0,99.0,0.7,2.0,3.0
3003376,dongsihuan_aq,2018-05-17 17:00:00,17.0,75.0,100.0,0.7,2.0,4.0
3003398,dongsi_aq,2018-05-17 18:00:00,34.0,68.0,54.0,0.7,20.0,2.0
3003399,tiantan_aq,2018-05-17 18:00:00,25.0,27.0,62.0,0.7,13.0,2.0
3003400,guanyuan_aq,2018-05-17 18:00:00,30.0,47.0,44.0,0.5,34.0,2.0
3003401,wanshouxigong_aq,2018-05-17 18:00:00,23.0,81.0,51.0,0.7,20.0,2.0
3003402,aotizhongxin_aq,2018-05-17 18:00:00,29.0,50.0,74.0,0.4,5.0,2.0
3003403,nongzhanguan_aq,2018-05-17 18:00:00,30.0,58.0,74.0,0.6,8.0,2.0
3003404,wanliu_aq,2018-05-17 18:00:00,21.0,39.0,54.0,1.0,24.0,2.0
3003405,beibuxinqu_aq,2018-05-17 18:00:00,,,,,,
3003406,zhiwuyuan_aq,2018-05-17 18:00:00,,,,,,
3003407,fengtaihuayuan_aq,2018-05-17 18:00:00,40.0,62.0,82.0,0.7,2.0,2.0
3003408,yungang_aq,2018-05-17 18:00:00,15.0,39.0,35.0,0.6,21.0,2.0
3003409,gucheng_aq,2018-05-17 18:00:00,26.0,33.0,42.0,0.5,20.0,2.0
3003410,fangshan_aq,2018-05-17 18:00:00,28.0,62.0,49.0,0.6,20.0,2.0
3003411,daxing_aq,2018-05-17 18:00:00,21.0,103.0,87.0,0.8,2.0,2.0
3003412,yizhuang_aq,2018-05-17 18:00:00,31.0,76.0,101.0,0.9,2.0,2.0
3003413,tongzhou_aq,2018-05-17 18:00:00,26.0,72.0,77.0,0.6,4.0,2.0
3003414,shunyi_aq,2018-05-17 18:00:00,21.0,35.0,50.0,0.6,15.0,3.0
3003415,pingchang_aq,2018-05-17 18:00:00,15.0,26.0,20.0,0.3,45.0,2.0
3003416,mentougou_aq,2018-05-17 18:00:00,23.0,31.0,24.0,0.6,47.0,2.0
3003417,pinggu_aq,2018-05-17 18:00:00,23.0,35.0,43.0,0.5,9.0,2.0
3003418,huairou_aq,2018-05-17 18:00:00,13.0,29.0,3.0,0.3,43.0,2.0
3003419,miyun_aq,2018-05-17 18:00:00,10.0,14.0,17.0,0.4,57.0,2.0
3003420,yanqin_aq,2018-05-17 18:00:00,24.0,45.0,51.0,0.4,2.0,2.0
3003421,dingling_aq,2018-05-17 18:00:00,12.0,27.0,14.0,0.3,36.0,2.0
3003422,badaling_aq,2018-05-17 18:00:00,21.0,50.0,61.0,0.3,7.0,2.0
3003423,miyunshuiku_aq,2018-05-17 18:00:00,14.0,28.0,15.0,0.3,58.0,3.0
3003424,donggaocun_aq,2018-05-17 18:00:00,16.0,33.0,14.0,0.3,36.0,2.0
3003425,yongledian_aq,2018-05-17 18:00:00,27.0,69.0,68.0,0.7,2.0,2.0
3003426,yufa_aq,2018-05-17 18:00:00,47.0,94.0,34.0,0.6,5.0,2.0
3003427,liulihe_aq,2018-05-17 18:00:00,35.0,55.0,33.0,0.6,23.0,2.0
3003428,qianmen_aq,2018-05-17 18:00:00,35.0,63.0,88.0,0.5,16.0,2.0
3003429,yongdingmennei_aq,2018-05-17 18:00:00,3.0,58.0,61.0,0.5,6.0,7.0
3003430,xizhimenbei_aq,2018-05-17 18:00:00,29.0,49.0,72.0,0.4,14.0,4.0
3003431,nansanhuan_aq,2018-05-17 18:00:00,18.0,69.0,74.0,0.6,12.0,2.0
3003432,dongsihuan_aq,2018-05-17 18:00:00,21.0,71.0,83.0,0.5,2.0,2.0
3003454,dongsi_aq,2018-05-17 19:00:00,28.0,55.0,47.0,0.5,28.0,2.0
3003455,tiantan_aq,2018-05-17 19:00:00,30.0,35.0,58.0,0.5,25.0,2.0
3003456,guanyuan_aq,2018-05-17 19:00:00,28.0,32.0,49.0,0.5,30.0,2.0
3003457,wanshouxigong_aq,2018-05-17 19:00:00,19.0,45.0,40.0,0.6,36.0,2.0
3003458,aotizhongxin_aq,2018-05-17 19:00:00,25.0,39.0,67.0,0.4,15.0,2.0
3003459,nongzhanguan_aq,2018-05-17 19:00:00,27.0,32.0,57.0,0.6,28.0,2.0
3003460,wanliu_aq,2018-05-17 19:00:00,22.0,52.0,63.0,0.5,14.0,2.0
3003461,beibuxinqu_aq,2018-05-17 19:00:00,,,,,,
3003462,zhiwuyuan_aq,2018-05-17 19:00:00,,,,,,
3003463,fengtaihuayuan_aq,2018-05-17 19:00:00,33.0,52.0,77.0,0.6,2.0,2.0
3003464,yungang_aq,2018-05-17 19:00:00,13.0,37.0,45.0,0.6,16.0,2.0
3003465,gucheng_aq,2018-05-17 19:00:00,25.0,34.0,30.0,0.1,35.0,
3003466,fangshan_aq,2018-05-17 19:00:00,28.0,58.0,48.0,0.6,18.0,2.0
3003467,daxing_aq,2018-05-17 19:00:00,23.0,105.0,79.0,0.8,2.0,2.0
3003468,yizhuang_aq,2018-05-17 19:00:00,29.0,70.0,99.0,0.7,2.0,2.0
3003469,tongzhou_aq,2018-05-17 19:00:00,24.0,68.0,71.0,0.5,2.0,2.0
3003470,shunyi_aq,2018-05-17 19:00:00,18.0,26.0,23.0,0.6,40.0,3.0
3003471,pingchang_aq,2018-05-17 19:00:00,18.0,,29.0,0.3,25.0,2.0
3003472,mentougou_aq,2018-05-17 19:00:00,22.0,37.0,22.0,0.6,43.0,2.0
3003473,pinggu_aq,2018-05-17 19:00:00,18.0,,29.0,0.5,19.0,2.0
3003474,huairou_aq,2018-05-17 19:00:00,16.0,23.0,3.0,0.3,42.0,2.0
3003475,miyun_aq,2018-05-17 19:00:00,15.0,23.0,18.0,0.4,57.0,2.0
3003476,yanqin_aq,2018-05-17 19:00:00,21.0,38.0,45.0,0.4,2.0,2.0
3003477,dingling_aq,2018-05-17 19:00:00,7.0,32.0,14.0,0.3,35.0,2.0
3003478,badaling_aq,2018-05-17 19:00:00,21.0,49.0,62.0,0.4,2.0,2.0
3003479,miyunshuiku_aq,2018-05-17 19:00:00,18.0,33.0,17.0,0.3,51.0,3.0
3003480,donggaocun_aq,2018-05-17 19:00:00,18.0,27.0,15.0,0.3,32.0,2.0
3003481,yongledian_aq,2018-05-17 19:00:00,34.0,68.0,57.0,0.7,2.0,2.0
3003482,yufa_aq,2018-05-17 19:00:00,48.0,95.0,30.0,0.5,9.0,2.0
3003483,liulihe_aq,2018-05-17 19:00:00,36.0,59.0,33.0,0.6,21.0,2.0
3003484,qianmen_aq,2018-05-17 19:00:00,27.0,38.0,86.0,0.5,21.0,2.0
3003485,yongdingmennei_aq,2018-05-17 19:00:00,3.0,48.0,51.0,0.4,14.0,7.0
3003486,xizhimenbei_aq,2018-05-17 19:00:00,31.0,45.0,86.0,0.4,12.0,4.0
3003487,nansanhuan_aq,2018-05-17 19:00:00,20.0,60.0,65.0,0.5,18.0,2.0
3003488,dongsihuan_aq,2018-05-17 19:00:00,20.0,68.0,77.0,0.4,5.0,2.0
3003510,dongsi_aq,2018-05-17 20:00:00,24.0,48.0,43.0,0.3,40.0,2.0
3003511,tiantan_aq,2018-05-17 20:00:00,18.0,28.0,48.0,0.5,39.0,2.0
3003512,guanyuan_aq,2018-05-17 20:00:00,25.0,40.0,72.0,0.6,7.0,2.0
3003513,wanshouxigong_aq,2018-05-17 20:00:00,21.0,28.0,50.0,0.6,26.0,2.0
3003514,aotizhongxin_aq,2018-05-17 20:00:00,25.0,35.0,57.0,0.3,29.0,2.0
3003515,nongzhanguan_aq,2018-05-17 20:00:00,20.0,34.0,41.0,0.5,40.0,2.0
3003516,wanliu_aq,2018-05-17 20:00:00,23.0,36.0,59.0,0.5,17.0,2.0
3003517,beibuxinqu_aq,2018-05-17 20:00:00,,,,,,
3003518,zhiwuyuan_aq,2018-05-17 20:00:00,,,,,,
3003519,fengtaihuayuan_aq,2018-05-17 20:00:00,38.0,47.0,69.0,0.6,17.0,2.0
3003520,yungang_aq,2018-05-17 20:00:00,6.0,41.0,38.0,0.6,10.0,2.0
3003521,gucheng_aq,2018-05-17 20:00:00,29.0,42.0,41.0,0.1,22.0,2.0
3003522,fangshan_aq,2018-05-17 20:00:00,29.0,63.0,51.0,0.7,,2.0
3003523,daxing_aq,2018-05-17 20:00:00,27.0,71.0,80.0,0.8,2.0,2.0
3003524,yizhuang_aq,2018-05-17 20:00:00,29.0,63.0,91.0,0.7,2.0,2.0
3003525,tongzhou_aq,2018-05-17 20:00:00,23.0,54.0,64.0,0.5,12.0,2.0
3003526,shunyi_aq,2018-05-17 20:00:00,18.0,27.0,22.0,0.6,36.0,3.0
3003527,pingchang_aq,2018-05-17 20:00:00,18.0,,18.0,0.3,44.0,2.0
3003528,mentougou_aq,2018-05-17 20:00:00,22.0,30.0,22.0,0.5,40.0,2.0
3003529,pinggu_aq,2018-05-17 20:00:00,16.0,,20.0,0.4,,2.0
3003530,huairou_aq,2018-05-17 20:00:00,14.0,22.0,7.0,0.3,,2.0
3003531,miyun_aq,2018-05-17 20:00:00,13.0,22.0,18.0,0.4,51.0,4.0
3003532,yanqin_aq,2018-05-17 20:00:00,22.0,30.0,27.0,0.4,10.0,2.0
3003533,dingling_aq,2018-05-17 20:00:00,10.0,26.0,16.0,0.3,34.0,2.0
3003534,badaling_aq,2018-05-17 20:00:00,37.0,100.0,79.0,0.4,2.0,4.0
3003535,miyunshuiku_aq,2018-05-17 20:00:00,15.0,34.0,19.0,0.3,43.0,5.0
3003536,donggaocun_aq,2018-05-17 20:00:00,23.0,33.0,20.0,0.3,,2.0
3003537,yongledian_aq,2018-05-17 20:00:00,27.0,57.0,59.0,0.7,2.0,2.0
3003538,yufa_aq,2018-05-17 20:00:00,41.0,66.0,31.0,0.5,3.0,2.0
3003539,liulihe_aq,2018-05-17 20:00:00,39.0,58.0,45.0,0.6,13.0,2.0
3003540,qianmen_aq,2018-05-17 20:00:00,21.0,38.0,76.0,0.5,,2.0
3003541,yongdingmennei_aq,2018-05-17 20:00:00,3.0,38.0,50.0,0.3,,4.0
3003542,xizhimenbei_aq,2018-05-17 20:00:00,27.0,46.0,83.0,0.4,,4.0
3003543,nansanhuan_aq,2018-05-17 20:00:00,19.0,53.0,59.0,0.5,22.0,2.0
3003544,dongsihuan_aq,2018-05-17 20:00:00,15.0,51.0,60.0,0.4,14.0,2.0
3003566,dongsi_aq,2018-05-17 21:00:00,23.0,35.0,31.0,0.4,41.0,3.0
3003567,tiantan_aq,2018-05-17 21:00:00,23.0,,35.0,0.4,39.0,2.0
3003568,guanyuan_aq,2018-05-17 21:00:00,21.0,,33.0,0.5,42.0,2.0
3003569,wanshouxigong_aq,2018-05-17 21:00:00,21.0,,36.0,0.6,37.0,2.0
3003570,aotizhongxin_aq,2018-05-17 21:00:00,19.0,25.0,27.0,0.3,44.0,3.0
3003571,nongzhanguan_aq,2018-05-17 21:00:00,18.0,44.0,39.0,0.5,26.0,2.0
3003572,wanliu_aq,2018-05-17 21:00:00,22.0,54.0,74.0,0.4,2.0,2.0
3003573,beibuxinqu_aq,2018-05-17 21:00:00,,,,,,
3003574,zhiwuyuan_aq,2018-05-17 21:00:00,,,,,,
3003575,fengtaihuayuan_aq,2018-05-17 21:00:00,28.0,45.0,49.0,0.5,33.0,2.0
3003576,yungang_aq,2018-05-17 21:00:00,3.0,36.0,28.0,0.5,19.0,2.0
3003577,gucheng_aq,2018-05-17 21:00:00,25.0,42.0,56.0,0.1,10.0,2.0
3003578,fangshan_aq,2018-05-17 21:00:00,32.0,73.0,61.0,0.7,2.0,2.0
3003579,daxing_aq,2018-05-17 21:00:00,31.0,84.0,77.0,0.8,2.0,2.0
3003580,yizhuang_aq,2018-05-17 21:00:00,22.0,41.0,69.0,0.6,8.0,2.0
3003581,tongzhou_aq,2018-05-17 21:00:00,18.0,41.0,51.0,0.4,13.0,2.0
3003582,shunyi_aq,2018-05-17 21:00:00,15.0,25.0,22.0,0.6,37.0,4.0
3003583,pingchang_aq,2018-05-17 21:00:00,13.0,23.0,19.0,0.3,37.0,2.0
3003584,mentougou_aq,2018-05-17 21:00:00,22.0,35.0,21.0,0.5,41.0,2.0
3003585,pinggu_aq,2018-05-17 21:00:00,20.0,,23.0,0.4,33.0,2.0
3003586,huairou_aq,2018-05-17 21:00:00,15.0,,16.0,0.4,39.0,2.0
3003587,miyun_aq,2018-05-17 21:00:00,13.0,18.0,17.0,0.4,53.0,5.0
3003588,yanqin_aq,2018-05-17 21:00:00,19.0,23.0,21.0,0.3,12.0,2.0
3003589,dingling_aq,2018-05-17 21:00:00,14.0,26.0,8.0,0.3,28.0,2.0
3003590,badaling_aq,2018-05-17 21:00:00,25.0,67.0,54.0,0.4,2.0,2.0
3003591,miyunshuiku_aq,2018-05-17 21:00:00,15.0,27.0,18.0,0.4,40.0,4.0
3003592,donggaocun_aq,2018-05-17 21:00:00,14.0,37.0,22.0,0.3,25.0,2.0
3003593,yongledian_aq,2018-05-17 21:00:00,31.0,60.0,62.0,0.7,2.0,2.0
3003594,yufa_aq,2018-05-17 21:00:00,43.0,46.0,40.0,0.5,9.0,2.0
3003595,liulihe_aq,2018-05-17 21:00:00,37.0,57.0,37.0,0.6,16.0,2.0
3003596,qianmen_aq,2018-05-17 21:00:00,21.0,,51.0,0.4,37.0,2.0
3003597,yongdingmennei_aq,2018-05-17 21:00:00,3.0,29.0,48.0,0.3,21.0,6.0
3003598,xizhimenbei_aq,2018-05-17 21:00:00,22.0,27.0,34.0,0.3,39.0,3.0
3003599,nansanhuan_aq,2018-05-17 21:00:00,15.0,45.0,60.0,0.4,25.0,2.0
3003600,dongsihuan_aq,2018-05-17 21:00:00,13.0,53.0,71.0,0.4,2.0,4.0
3003622,dongsi_aq,2018-05-17 22:00:00,25.0,39.0,33.0,0.4,39.0,5.0
3003623,tiantan_aq,2018-05-17 22:00:00,18.0,33.0,41.0,0.5,30.0,2.0
3003624,guanyuan_aq,2018-05-17 22:00:00,15.0,24.0,26.0,0.4,49.0,3.0
3003625,wanshouxigong_aq,2018-05-17 22:00:00,20.0,40.0,31.0,0.6,36.0,2.0
3003626,aotizhongxin_aq,2018-05-17 22:00:00,19.0,30.0,31.0,0.3,36.0,4.0
3003627,nongzhanguan_aq,2018-05-17 22:00:00,19.0,48.0,45.0,0.5,17.0,2.0
3003628,wanliu_aq,2018-05-17 22:00:00,19.0,,55.0,0.4,19.0,2.0
3003629,beibuxinqu_aq,2018-05-17 22:00:00,,,,,,
3003630,zhiwuyuan_aq,2018-05-17 22:00:00,,,,,,
3003631,fengtaihuayuan_aq,2018-05-17 22:00:00,22.0,38.0,33.0,0.5,47.0,2.0
3003632,yungang_aq,2018-05-17 22:00:00,14.0,37.0,42.0,0.5,12.0,2.0
3003633,gucheng_aq,2018-05-17 22:00:00,28.0,45.0,55.0,0.1,13.0,2.0
3003634,fangshan_aq,2018-05-17 22:00:00,31.0,63.0,55.0,0.7,7.0,2.0
3003635,daxing_aq,2018-05-17 22:00:00,29.0,97.0,68.0,0.9,2.0,2.0
3003636,yizhuang_aq,2018-05-17 22:00:00,23.0,53.0,76.0,0.6,2.0,2.0
3003637,tongzhou_aq,2018-05-17 22:00:00,22.0,58.0,60.0,0.4,2.0,2.0
3003638,shunyi_aq,2018-05-17 22:00:00,16.0,22.0,16.0,0.6,49.0,6.0
3003639,pingchang_aq,2018-05-17 22:00:00,19.0,39.0,28.0,0.3,25.0,2.0
3003640,mentougou_aq,2018-05-17 22:00:00,20.0,39.0,27.0,0.6,31.0,2.0
3003641,pinggu_aq,2018-05-17 22:00:00,18.0,,22.0,0.4,35.0,2.0
3003642,huairou_aq,2018-05-17 22:00:00,14.0,28.0,16.0,0.4,37.0,2.0
3003643,miyun_aq,2018-05-17 22:00:00,17.0,30.0,20.0,0.5,49.0,7.0
3003644,yanqin_aq,2018-05-17 22:00:00,24.0,29.0,27.0,0.4,8.0,2.0
3003645,dingling_aq,2018-05-17 22:00:00,5.0,25.0,11.0,0.3,37.0,2.0
3003646,badaling_aq,2018-05-17 22:00:00,27.0,64.0,48.0,0.4,2.0,2.0
3003647,miyunshuiku_aq,2018-05-17 22:00:00,15.0,33.0,18.0,0.4,38.0,5.0
3003648,donggaocun_aq,2018-05-17 22:00:00,26.0,41.0,23.0,0.3,21.0,2.0
3003649,yongledian_aq,2018-05-17 22:00:00,26.0,70.0,54.0,0.7,2.0,2.0
3003650,yufa_aq,2018-05-17 22:00:00,47.0,69.0,36.0,0.6,16.0,2.0
3003651,liulihe_aq,2018-05-17 22:00:00,42.0,72.0,38.0,0.6,17.0,2.0
3003652,qianmen_aq,2018-05-17 22:00:00,15.0,38.0,53.0,0.5,34.0,2.0
3003653,yongdingmennei_aq,2018-05-17 22:00:00,3.0,34.0,43.0,0.3,24.0,6.0
3003654,xizhimenbei_aq,2018-05-17 22:00:00,19.0,36.0,41.0,0.3,36.0,3.0
3003655,nansanhuan_aq,2018-05-17 22:00:00,13.0,50.0,71.0,0.5,12.0,3.0
3003656,dongsihuan_aq,2018-05-17 22:00:00,12.0,51.0,73.0,0.4,2.0,5.0
3003678,dongsi_aq,2018-05-17 23:00:00,21.0,47.0,47.0,0.4,21.0,5.0
3003679,tiantan_aq,2018-05-17 23:00:00,15.0,42.0,49.0,0.5,20.0,2.0
3003680,guanyuan_aq,2018-05-17 23:00:00,17.0,35.0,35.0,0.5,33.0,5.0
3003681,wanshouxigong_aq,2018-05-17 23:00:00,17.0,51.0,33.0,0.6,29.0,3.0
3003682,aotizhongxin_aq,2018-05-17 23:00:00,19.0,32.0,40.0,0.3,23.0,5.0
3003683,nongzhanguan_aq,2018-05-17 23:00:00,19.0,39.0,47.0,0.5,18.0,3.0
3003684,wanliu_aq,2018-05-17 23:00:00,16.0,,38.0,0.5,30.0,2.0
3003685,beibuxinqu_aq,2018-05-17 23:00:00,,,,,,
3003686,zhiwuyuan_aq,2018-05-17 23:00:00,,,,,,
3003687,fengtaihuayuan_aq,2018-05-17 23:00:00,25.0,40.0,34.0,0.5,41.0,2.0
3003688,yungang_aq,2018-05-17 23:00:00,15.0,48.0,42.0,0.5,8.0,2.0
3003689,gucheng_aq,2018-05-17 23:00:00,24.0,39.0,54.0,0.1,16.0,2.0
3003690,fangshan_aq,2018-05-17 23:00:00,27.0,66.0,58.0,0.6,7.0,2.0
3003691,daxing_aq,2018-05-17 23:00:00,32.0,82.0,68.0,0.9,2.0,2.0
3003692,yizhuang_aq,2018-05-17 23:00:00,26.0,48.0,65.0,0.6,3.0,2.0
3003693,tongzhou_aq,2018-05-17 23:00:00,23.0,71.0,54.0,0.5,3.0,2.0
3003694,shunyi_aq,2018-05-17 23:00:00,14.0,37.0,21.0,0.7,42.0,9.0
3003695,pingchang_aq,2018-05-17 23:00:00,17.0,39.0,23.0,0.3,32.0,2.0
3003696,mentougou_aq,2018-05-17 23:00:00,21.0,44.0,25.0,0.6,28.0,2.0
3003697,pinggu_aq,2018-05-17 23:00:00,16.0,35.0,25.0,0.5,41.0,2.0
3003698,huairou_aq,2018-05-17 23:00:00,13.0,36.0,20.0,0.4,33.0,2.0
3003699,miyun_aq,2018-05-17 23:00:00,14.0,30.0,16.0,0.5,52.0,11.0
3003700,yanqin_aq,2018-05-17 23:00:00,23.0,32.0,29.0,0.4,15.0,2.0
3003701,dingling_aq,2018-05-17 23:00:00,7.0,25.0,12.0,0.3,36.0,2.0
3003702,badaling_aq,2018-05-17 23:00:00,24.0,54.0,43.0,0.4,7.0,2.0
3003703,miyunshuiku_aq,2018-05-17 23:00:00,18.0,33.0,19.0,0.4,40.0,7.0
3003704,donggaocun_aq,2018-05-17 23:00:00,11.0,40.0,21.0,0.3,13.0,2.0
3003705,yongledian_aq,2018-05-17 23:00:00,34.0,81.0,63.0,0.7,2.0,2.0
3003706,yufa_aq,2018-05-17 23:00:00,51.0,67.0,24.0,0.7,30.0,2.0
3003707,liulihe_aq,2018-05-17 23:00:00,43.0,63.0,25.0,0.6,42.0,2.0
3003708,qianmen_aq,2018-05-17 23:00:00,20.0,50.0,60.0,0.6,21.0,2.0
3003709,yongdingmennei_aq,2018-05-17 23:00:00,3.0,61.0,59.0,0.4,7.0,6.0
3003710,xizhimenbei_aq,2018-05-17 23:00:00,20.0,37.0,43.0,0.4,30.0,4.0
3003711,nansanhuan_aq,2018-05-17 23:00:00,13.0,57.0,72.0,0.5,10.0,4.0
3003712,dongsihuan_aq,2018-05-17 23:00:00,13.0,50.0,72.0,0.5,2.0,5.0
3003734,dongsi_aq,2018-05-18 00:00:00,22.0,53.0,50.0,0.5,23.0,7.0
3003735,tiantan_aq,2018-05-18 00:00:00,17.0,49.0,58.0,0.6,14.0,3.0
3003736,guanyuan_aq,2018-05-18 00:00:00,19.0,38.0,45.0,0.6,22.0,6.0
3003737,wanshouxigong_aq,2018-05-18 00:00:00,16.0,59.0,43.0,0.7,18.0,4.0
3003738,aotizhongxin_aq,2018-05-18 00:00:00,19.0,44.0,44.0,0.4,20.0,6.0
3003739,nongzhanguan_aq,2018-05-18 00:00:00,20.0,41.0,53.0,0.6,15.0,6.0
3003740,wanliu_aq,2018-05-18 00:00:00,10.0,32.0,40.0,0.5,29.0,5.0
3003741,beibuxinqu_aq,2018-05-18 00:00:00,,,,,,
3003742,zhiwuyuan_aq,2018-05-18 00:00:00,,,,,,
3003743,fengtaihuayuan_aq,2018-05-18 00:00:00,21.0,51.0,43.0,0.6,28.0,3.0
3003744,yungang_aq,2018-05-18 00:00:00,9.0,32.0,31.0,0.4,25.0,2.0
3003745,gucheng_aq,2018-05-18 00:00:00,23.0,38.0,45.0,0.1,23.0,2.0
3003746,fangshan_aq,2018-05-18 00:00:00,18.0,44.0,49.0,0.5,28.0,2.0
3003747,daxing_aq,2018-05-18 00:00:00,19.0,40.0,52.0,0.7,18.0,2.0
3003748,yizhuang_aq,2018-05-18 00:00:00,24.0,52.0,58.0,0.6,5.0,2.0
3003749,tongzhou_aq,2018-05-18 00:00:00,29.0,75.0,48.0,0.5,10.0,2.0
3003750,shunyi_aq,2018-05-18 00:00:00,20.0,47.0,16.0,0.7,49.0,15.0
3003751,pingchang_aq,2018-05-18 00:00:00,10.0,33.0,28.0,0.4,35.0,2.0
3003752,mentougou_aq,2018-05-18 00:00:00,21.0,30.0,29.0,0.5,39.0,2.0
3003753,pinggu_aq,2018-05-18 00:00:00,17.0,35.0,22.0,0.5,46.0,2.0
3003754,huairou_aq,2018-05-18 00:00:00,17.0,42.0,16.0,0.5,44.0,2.0
3003755,miyun_aq,2018-05-18 00:00:00,16.0,37.0,13.0,0.5,57.0,15.0
3003756,yanqin_aq,2018-05-18 00:00:00,18.0,36.0,23.0,0.4,35.0,2.0
3003757,dingling_aq,2018-05-18 00:00:00,10.0,27.0,23.0,0.3,33.0,2.0
3003758,badaling_aq,2018-05-18 00:00:00,24.0,41.0,30.0,0.4,27.0,2.0
3003759,miyunshuiku_aq,2018-05-18 00:00:00,17.0,29.0,15.0,0.4,50.0,12.0
